word,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
có_rừng,1,0,0,1,0,0,0,0,0,0
có_sức_mạnh,1,0,0,1,0,0,0,0,0,0
có_sức_tác_động_lớn,0,0,0,0,0,0,0,0,1,1
có_tay_nghề,1,0,0,0,0,0,0,0,0,1
có_thật,1,0,0,0,0,0,0,0,0,1
có_thể_biến_đổi,0,0,0,1,0,0,0,0,1,0
có_thể_chấp_nhận_được,1,0,0,1,0,0,0,0,0,0
có_thể_định_rõ,1,0,0,0,0,0,0,0,0,1
có_thể_nhận_ra,1,0,0,0,0,0,0,0,0,1
có_thể_nhận_ra_được,1,0,0,1,0,0,0,0,0,0
có_thể_nhận_thấy,1,0,0,0,0,0,0,0,0,1
có_thể_nhận_thấy_được,1,0,0,0,0,0,0,0,0,1
có_thể_nhận_thức_rõ,1,0,0,0,0,0,0,0,0,1
có_thể_quan_sát_được,1,0,0,0,0,0,0,0,0,1
có_thể_tái_sản_xuất,1,0,0,1,0,0,0,0,0,0
có_thể_thay_đổi,0,0,0,1,0,0,0,0,1,0
có_thể_thấy_rõ,1,0,0,0,0,0,0,0,0,1
có_thể_thay_thế,0,0,0,1,0,0,1,0,0,0
có_thể_trao_đổi,1,0,0,0,0,0,0,0,0,1
có_thể_trông_thấy_được,0,1,0,1,0,0,0,0,0,0
có_thể_xác_định,1,0,0,0,0,0,0,0,0,1
có_tiếng_xấu,0,1,0,0,0,1,0,0,0,0
có_tính_báng_bổ,0,1,1,0,0,0,0,0,0,0
có_tính_chất_báng_bổ,0,1,1,0,0,0,0,0,0,0
có_tính_di_truyền,0,0,0,1,0,0,0,0,0,1
có_tính_người,1,0,0,0,0,0,0,0,0,1
có_tính_xây_dựng,1,0,0,1,0,0,0,0,0,0
có_tính_xúc_phạm,0,1,1,0,0,0,0,0,0,0
có_ưu_thế,0,1,0,0,0,1,0,0,0,0
có_ưu_thế_lớn,1,0,0,1,0,0,0,0,0,0
có_uy_tín,1,0,0,0,0,0,0,0,0,1
cố_vấn,1,0,0,0,0,0,0,0,0,1
có_vẻ_đúng,1,0,0,0,0,0,0,0,0,1
có_vi-rút,0,1,0,0,0,1,0,0,0,0
cởi_mở,1,0,0,0,0,0,1,0,0,0
cơn,0,1,1,0,0,0,0,0,0,0
con_gái,1,0,0,0,0,0,1,0,0,0
còn_nguyên,1,0,0,0,0,0,0,0,0,1
con_nít,0,1,1,0,0,0,0,0,0,0
còn_non_nớt,0,1,0,1,0,0,0,0,0,0
con_ong,0,0,1,0,0,1,0,0,0,0
còn_sống,1,0,0,0,0,0,0,0,1,0
công_bằng,1,0,0,0,0,0,0,0,0,1
công_bình,1,0,0,1,0,0,0,0,0,0
công_khai,1,0,0,1,0,0,0,0,0,0
cống_nạp,1,0,0,1,0,0,0,0,0,0
cong_queo,0,1,0,0,1,0,0,0,0,0
cộng_tác,1,0,0,0,0,0,0,0,0,1
công_tử_bột,0,1,0,0,1,0,0,0,0,0
cong_vênh,0,1,0,0,1,0,0,0,0,0
cốt_yếu,1,0,0,0,0,0,0,0,0,1
cũ_rích,0,0,0,1,0,0,0,0,0,1
của_địch,0,1,0,0,1,0,0,0,0,0
cứng,1,0,0,0,0,0,0,0,0,1
cứng_cỏi,1,0,0,1,0,0,0,0,0,0
cứng_nhắc,0,1,1,0,0,0,0,0,0,0
cương_lên,0,0,0,1,0,0,1,0,0,0
cuồng_tín,0,1,0,0,0,0,0,0,0,1
đã_an_bài,0,0,0,1,0,0,0,0,0,1
đã_ấn_định,0,0,0,1,0,0,0,0,0,1
đã_chết,0,1,0,0,0,0,0,1,0,0
đã_dành_trước,0,0,0,1,0,0,1,0,0,0
đã_dạy_thuần,1,0,0,0,0,0,0,0,0,1
đã_đi,0,1,0,0,0,0,0,1,0,0
đã_định,0,0,0,1,0,0,0,0,0,1
đã_định_đoạt,0,0,0,1,0,0,0,0,0,1
đã_được_chấp_nhận,1,0,0,0,0,0,0,0,0,1
đã_được_chế_biến,1,0,0,1,0,0,0,0,0,0
đã_được_chỉnh_sửa,0,0,0,1,0,0,0,0,0,1
đã_được_gia_công,1,0,0,1,0,0,0,0,0,0
đã_được_thành_lập,1,0,0,0,0,0,0,0,0,1
đã_được_thay_đổi,0,0,0,1,0,0,0,0,0,1
đã_được_thiết_lập,1,0,0,0,0,0,0,0,0,1
đã_được_xử_lí,1,0,0,1,0,0,0,0,0,0
đã_gia_công,1,0,0,1,0,0,0,0,0,0
đã_hoàn_thành,1,0,0,0,0,0,1,0,0,0
đã_mất,0,1,0,0,0,0,0,1,0,0
đa_phu,0,1,0,0,1,0,0,0,0,0
đã_thuần_hoá,1,0,0,0,0,0,0,0,0,1
đã_xác_định,1,0,0,1,0,0,0,0,0,0
đã_xong,1,0,0,0,0,0,1,0,0,0
đại_biểu,1,0,0,0,0,0,0,0,0,1
đại_diện,1,0,0,0,0,0,0,0,0,1
đại_khái,0,1,0,0,1,0,0,0,0,0
đại_sứ,1,0,0,0,0,0,0,0,0,1
đại_tá,1,0,0,0,0,0,0,0,0,1
đẫm_lệ,0,1,0,0,0,0,0,1,0,0
đẫm_nước_mắt,0,1,0,0,0,0,0,1,0,0
đàm_phán,1,0,0,0,0,0,0,0,0,1
đàn_anh,1,0,0,0,0,0,0,0,0,1
dân_chủ,1,0,0,0,0,0,0,0,0,1
dân_dã,0,0,0,1,0,0,1,0,0,0
dẫn_đầu,1,0,0,0,0,0,1,0,0,0
dạn_dày,1,0,0,0,0,0,0,0,0,1
đần_độn,0,1,0,0,1,0,0,0,0,0
đáng_buồn,0,1,0,0,0,0,0,1,0,0
đáng_ca_ngợi,1,0,0,0,0,0,0,0,0,1
đắng_cay,0,1,0,0,0,0,0,1,0,0
đáng_coi_trọng,1,0,0,0,0,0,0,0,0,1
đang_đe_dọa,0,0,0,1,0,1,0,0,0,0
đáng_khâm_phục,1,0,0,0,0,0,0,0,0,1
đáng_kính,1,0,0,0,0,0,0,0,0,1
đáng_kính_trọng,1,0,0,0,0,0,0,0,0,1
đáng_nể_phục,1,0,0,0,0,0,0,0,0,1
đáng_nhớ,1,0,0,0,0,0,1,0,0,0
đang_phát_triển,1,0,0,1,0,0,0,0,0,0
đáng_phục,1,0,0,0,0,0,0,0,0,1
đáng_tin,1,0,0,0,0,0,0,0,0,1
đáng_tin_tưởng,1,0,0,0,0,0,0,0,0,1
đáng_tôn_kính,1,0,0,0,0,0,0,0,0,1
đáng_tôn_sùng,1,0,0,0,0,0,0,0,0,1
đáng_tôn_trọng,1,0,0,0,0,0,0,0,0,1
đáng_tự_hào,1,0,0,0,0,0,1,0,0,0
đáng_vị_nể,1,0,0,0,0,0,0,0,0,1
đáng_yêu,1,0,0,0,0,0,1,0,0,0
đánh,0,1,1,0,0,0,0,0,0,0
danh_giá,1,0,0,0,0,0,0,0,0,1
dành_riêng,0,0,0,1,0,0,1,0,0,0
đanh_thép,0,0,0,0,0,0,0,0,1,1
đánh_thức,1,0,0,1,0,0,0,0,0,0
đạo_đức_giả,0,1,0,0,1,0,0,0,0,0
đảo_ngược,0,0,0,0,0,0,1,0,1,0
dập_khuôn,0,1,0,0,1,0,0,0,0,0
đạt_được,1,0,0,1,0,0,0,0,0,0
đau,0,1,0,0,0,1,0,0,0,0
đầu_óc_bã_đậu,0,1,0,0,0,0,0,1,0,0
đau_ốm,0,1,0,0,0,0,0,1,0,0
đau_thương,0,1,0,0,0,0,0,1,0,0
đầy_âu_lo,0,1,0,0,0,1,0,0,0,0
đầy_bất_ngờ,0,0,0,0,0,0,1,0,1,0
đầy_bụi_bẩn,0,1,0,0,1,0,0,0,0,0
đầy_cỏ_dại,0,1,0,0,1,0,0,0,0,0
dày_đặc,0,0,0,0,0,0,1,0,1,0
dày_dạn,1,0,0,0,0,0,0,0,0,1
dầy_dạn,1,0,0,0,0,0,0,0,0,1
đầy_lo_âu,0,1,0,0,0,1,0,0,0,0
đầy_lo_lắng,0,1,0,0,0,1,0,0,0,0
đầy_nghị_lực,1,0,0,1,0,0,0,0,0,0
đầy_nhiệt_huyết,1,0,0,1,0,0,0,0,0,0
đầy_sự_sống,1,0,0,0,0,0,0,0,0,1
đầy_thi_vị,1,0,0,0,0,0,1,0,0,0
đầy_vi_khuẩn,0,1,0,0,0,1,0,0,0,0
đầy_vi_trùng,0,1,0,0,0,1,0,0,0,0
đề_bạt,1,0,0,0,0,0,0,0,0,1
dễ_bị_gạt,0,1,0,0,1,0,0,0,0,0
dễ_bị_lợi_dụng,0,1,0,0,1,0,0,0,0,0
dễ_bị_lừa_gạt,0,1,0,0,1,0,0,0,0,0
dễ_bị_mua_chuộc,0,1,0,0,0,0,0,0,1,0
dễ_biến_dạng,0,0,0,1,0,0,1,0,0,0
dễ_dao_động,0,1,1,0,0,0,0,0,0,0
dễ_dạy_bảo,1,0,0,1,0,0,0,0,0,0
dễ_đến_gần,1,0,0,0,0,0,1,0,0,0
dễ_gần_gũi,1,0,0,0,0,0,1,0,0,0
đê_hèn,0,1,0,0,0,1,0,0,0,0
dễ_hiểu,1,0,0,0,0,0,0,0,0,1
dễ_hối_lộ,0,1,0,0,0,0,0,0,1,0
dễ_hợp_tác,1,0,0,0,0,0,1,0,0,0
dễ_làm_quen,1,0,0,0,0,0,1,0,0,0
dễ_lọt_qua,0,0,0,1,0,0,0,0,1,0
đê_mạt,0,1,0,0,0,1,0,0,0,0
dễ_mến,1,0,0,0,0,0,1,0,0,0
dễ_nghe,1,0,0,0,0,0,1,0,0,0
dễ_nhìn,1,0,0,0,0,0,1,0,0,0
dễ_nói,1,0,0,1,0,0,0,0,0,0
dễ_sợ,0,1,1,0,0,0,0,0,0,0
dễ_thay_đổi,0,0,0,1,0,0,0,0,1,0
"dễ_thua,",0,1,0,1,0,0,0,0,0,0
dễ_thương,1,0,0,0,0,0,1,0,0,0
dễ_tiếp_cận,1,0,0,0,0,0,1,0,0,0
dễ_tiêu,1,0,0,1,0,0,0,0,0,0
dễ_tiêu_hoá,1,0,0,1,0,0,0,0,0,0
dễ_tin_người,0,1,0,0,0,0,0,0,0,1
dễ_xúc_động,0,0,0,0,0,0,1,0,1,0
đề_xướng_cuộc_cải_cách,1,0,0,0,0,0,0,0,0,1
đen_đủi,0,1,0,0,0,0,0,1,0,0
đen_kịt,0,1,0,0,0,1,0,0,0,0
đen_như_gỗ_mun,0,1,0,0,0,0,0,1,0,0
đen_như_than,0,1,0,0,0,0,0,1,0,0
đen_tối,0,0,0,0,1,0,0,1,0,0
dẻo_dai,1,0,0,0,0,0,0,0,1,0
đẹp,1,0,0,0,0,0,1,0,0,0
đẹp_tươi,1,0,0,0,0,0,1,0,0,0
đĩ,0,1,0,0,1,0,0,0,0,0
di_căn,0,1,0,0,0,0,0,1,0,0
dí_dỏm,1,0,0,0,0,0,1,0,0,0
dị_thể,0,0,0,0,0,0,1,0,1,0
dị_thường,0,1,0,0,0,0,0,0,1,0
di_trú,0,0,0,1,0,0,1,0,0,0
đi_vắng,0,1,0,0,0,0,0,1,0,0
địch_thủ,0,1,1,0,0,0,0,0,0,0
điềm_đạm,1,0,0,0,0,0,0,0,0,1
điềm_nhiên,1,0,0,0,0,0,0,0,0,1
điên_khùng,0,1,1,0,0,0,0,0,0,0
điên_lên,0,1,1,0,0,0,0,0,0,0
diện_quần_áo,0,0,0,1,0,0,1,0,0,0
điên_rồ,0,1,1,0,0,0,0,0,0,0
điếng_người,0,0,0,0,0,1,0,1,0,0
diệu_kỳ,1,0,0,0,0,0,1,0,0,0
điêu_luyện,1,0,0,0,0,0,0,0,1,0
đỉnh,1,0,0,1,0,0,0,0,0,0
dìu_dắt,1,0,0,0,0,0,0,0,0,1
dịu_êm,1,0,0,0,0,0,1,0,0,0
dịu_nhẹ,1,0,0,0,0,0,1,0,0,0
đồ,0,1,0,0,0,1,0,0,0,0
đỏ,1,0,0,0,0,0,1,0,0,0
dơ_bẩn,0,1,0,0,1,0,0,0,0,0
độ_bền,1,0,0,0,0,0,0,0,0,1
đô_đốc,1,0,0,0,0,0,0,0,0,1
đố_kị,0,1,0,0,1,0,0,0,0,0
dở_người,0,1,0,0,1,0,0,0,0,0
đơ_ra,0,1,0,1,0,0,0,0,0,0
đờ_ra,0,1,0,1,0,0,0,0,0,0
độc_nhất,1,0,0,0,0,0,0,0,1,0
độc_tố,0,1,0,0,0,1,0,0,0,0
đợi,0,1,0,1,0,0,0,0,0,0
đổi_chác,1,0,0,0,0,0,0,0,0,1
dồi_dào,1,0,0,1,0,0,0,0,0,0
đối_kháng,0,1,0,0,0,0,1,0,0,0
đói_meo,0,1,0,0,0,0,0,1,0,0
dối_trá,0,1,1,0,0,0,0,0,0,0
đồi_truỵ,0,1,1,0,0,0,0,0,0,0
độn,0,1,0,0,0,0,0,1,0,0
dồn_ép,0,1,0,1,0,0,0,0,0,0
đơn_giản,0,0,0,1,0,0,1,0,0,0
đớn_hèn,0,1,0,0,0,1,0,0,0,0
dồn_nén,0,1,0,1,0,0,0,0,0,0
dọn_quang,1,0,0,0,0,0,0,0,0,1
đóng_băng,0,0,0,0,0,1,0,0,1,0
đồng_chí,1,0,0,0,0,0,0,0,0,1
động_lực,1,0,0,1,0,0,0,0,0,0
đồng_minh,1,0,0,0,0,0,0,0,0,1
dốt,0,1,0,0,0,0,0,1,0,0
dốt_nát,0,1,0,0,0,0,0,1,0,0
du_dương,1,0,0,0,0,0,1,0,0,0
đủ_khả_năng,1,0,0,0,0,0,0,0,0,1
đủ_năng_lực,1,0,0,0,0,0,0,0,0,1
đừ_ra,0,1,0,1,0,0,0,0,0,0
dự_trữ,1,0,0,1,0,0,0,0,0,0
đua_tranh,0,1,0,0,0,0,1,0,0,0
đức_độ,1,0,0,0,0,0,1,0,0,0
đức_hạnh,1,0,0,0,0,0,0,0,0,1
đui_mù,0,1,0,0,0,0,0,1,0,0
dúm_dó,0,1,0,1,0,0,0,0,0,0
đúng_đắn,1,0,0,0,0,0,0,0,0,1
đúng_điệu,1,0,0,0,0,0,1,0,0,0
đủng_đỉnh,1,0,0,0,0,0,1,0,0,0
đúng_kiểu,1,0,0,0,0,0,1,0,0,0
đứng_nhất,1,0,0,0,0,0,1,0,0,0
đúng_sự_thực,1,0,0,0,0,0,0,0,0,1
đúng_với_hiến_pháp,1,0,0,0,0,0,0,0,0,1
được_bảo_quản,1,0,0,0,0,0,0,0,0,1
được_bảo_toàn,1,0,0,0,0,0,0,0,0,1
được_bổ_nhiệm,0,0,0,1,0,0,0,0,0,1
được_cảm_thông,1,0,0,1,0,0,0,0,0,0
được_chạm_khắc,0,0,0,1,0,0,1,0,0,0
được_chạm_trổ,0,0,0,1,0,0,1,0,0,0
được_chỉ_định,0,0,0,1,0,0,0,0,0,1
được_chia_sẻ,1,0,0,1,0,0,0,0,0,0
được_công_nhận,1,0,0,0,0,0,0,0,0,1
được_định_hướng,1,0,0,0,0,0,0,0,0,1
được_đồng_cảm,1,0,0,1,0,0,0,0,0,0
được_gìn_giữ,1,0,0,0,0,0,0,0,0,1
được_gội_sạch,1,0,0,0,0,0,1,0,0,0
được_gột_sach,1,0,0,0,0,0,1,0,0,0
được_hưởng_phúc,1,0,0,0,0,0,1,0,0,0
được_khắc,0,0,0,1,0,0,1,0,0,0
được_làm_sạch,1,0,0,0,0,0,1,0,0,0
được_lọc,1,0,0,1,0,0,0,0,0,0
được_lòng_dân,1,0,0,0,0,0,0,0,0,1
được_mến,1,0,0,0,0,0,1,0,0,0
được_mến_chuộng,1,0,0,1,0,0,0,0,0,0
được_miễn,1,0,0,0,0,0,1,0,0,0
được_nấu,0,0,0,1,0,0,1,0,0,0
được_nể_phục,1,0,0,0,0,0,0,0,0,1
được_nể_trọng,1,0,0,0,0,0,0,0,0,1
được_nguyên_vẹn,1,0,0,0,0,0,0,0,0,1
được_rửa_sạch,1,0,0,0,0,0,1,0,0,0
được_sẻ_chia,1,0,0,1,0,0,0,0,0,0
được_sơn,0,0,0,1,0,0,1,0,0,0
được_tạc,0,0,0,1,0,0,1,0,0,0
được_tắm_sạch,1,0,0,0,0,0,1,0,0,0
được_thông_cảm,1,0,0,1,0,0,0,0,0,0
được_thúc_đẩy,1,0,0,1,0,0,0,0,0,0
được_thương,1,0,0,0,0,0,1,0,0,0
được_tin_cẩn,1,0,0,0,0,0,0,0,0,1
được_tin_cậy,1,0,0,0,0,0,0,0,0,1
được_tin_tưởng,1,0,0,0,0,0,0,0,0,1
được_toàn_vẹn,1,0,0,0,0,0,0,0,0,1
được_trang_bị,1,0,0,1,0,0,0,0,0,0
được_ưa_chuộng,1,0,0,1,0,0,0,0,0,0
được_uỷ_quyền,1,0,0,0,0,0,0,0,0,1
được_vẹn_nguyên,1,0,0,0,0,0,0,0,0,1
được_vị_nể,1,0,0,0,0,0,0,0,0,1
được_yêu,1,0,0,0,0,0,1,0,0,0
được_yêu_dấu,1,0,0,0,0,0,1,0,0,0
được_yêu_mến,1,0,0,0,0,0,1,0,0,0
được_yêu_quý,1,0,0,0,0,0,1,0,0,0
được_yêu_thích,1,0,0,0,0,0,1,0,0,0
được_yêu_thương,1,0,0,0,0,0,1,0,0,0
dưới_cấp,0,0,0,1,0,0,0,0,0,1
dứt_khoát,1,0,0,0,0,0,0,0,0,1
duyên,1,0,0,0,0,0,1,0,0,0
e_sợ,0,1,0,0,0,1,0,0,0,0
êm_ả,1,0,0,0,0,0,1,0,0,0
êm_tai,1,0,0,0,0,0,1,0,0,0
ẻo_lả,0,1,0,0,1,0,0,0,0,0
gái_điếm,0,1,0,0,1,0,0,0,0,0
gàn_dở,0,1,1,0,0,0,0,0,0,0
ganh,0,1,0,0,1,0,0,0,0,0
ganh_tị,0,1,0,0,1,0,0,0,0,0
gánh_trách_nhiệm,1,0,0,0,0,0,0,0,0,1
gấp_rút,0,1,0,1,0,0,0,0,0,0
gây_cảm_hứng,1,0,0,0,0,0,1,0,0,0
gày_đét,0,1,0,0,1,0,0,0,0,0
gầy_đét,0,1,0,0,1,0,0,0,0,0
gầy_guộc,0,1,0,0,1,0,0,0,0,0
gây_sốt,0,0,0,0,0,0,1,0,1,0
gây_tổn_thương,0,1,0,0,0,1,0,0,0,0
ghen,0,1,0,0,1,0,0,0,0,0
ghen_tị,0,1,0,0,1,0,0,0,0,0
ghen_tuông,0,1,0,0,1,0,0,0,0,0
ghi_chép,1,0,0,0,0,0,0,0,0,1
giả_dối,0,1,0,0,1,0,0,0,0,0
giả_nghĩa,0,1,0,0,1,0,0,0,0,0
giả_nhân,0,1,0,0,1,0,0,0,0,0
giả_trá,0,1,1,0,0,0,0,0,0,0
giá_trị_thấp,0,1,0,0,0,0,0,1,0,0
giác_quan,1,0,0,0,0,0,1,0,0,0
giai_cấp_dưới,0,1,0,0,0,0,0,1,0,0
giải_nhất,1,0,0,0,0,0,1,0,0,0
giải_phẫu,0,0,0,0,1,1,0,0,0,0
giải_tỏa,1,0,0,0,0,0,0,0,0,1
giải_trí,1,0,0,0,0,0,1,0,0,0
giám_đốc,1,0,0,0,0,0,0,0,0,1
giám_hộ,1,0,0,0,0,0,0,0,0,1
giảm_xuống,0,1,0,0,0,0,0,1,0,0
gian_ác,0,1,0,0,0,1,0,0,0,0
giản_đơn,0,0,0,1,0,0,1,0,0,0
gian_nan,0,1,0,1,0,0,0,0,0,0
gian_tà,0,1,0,0,0,1,0,0,0,0
giao_cấu_được,0,0,0,1,0,0,1,0,0,0
giáo_chủ,1,0,0,0,0,0,0,0,0,1
giáo_đoàn,1,0,0,0,0,0,0,0,0,1
giao_hàng,1,0,0,1,0,0,0,0,0,0
giao_hợp_được,0,0,0,1,0,0,1,0,0,0
giao_kèo,1,0,0,0,0,0,0,0,0,1
giao_tiếp,1,0,0,0,0,0,0,0,0,1
giao_ước,1,0,0,0,0,0,0,0,0,1
giáo_viên,1,0,0,0,0,0,0,0,0,1
giật_gân,1,0,0,0,0,0,1,0,0,0
giật_mình,0,1,0,0,0,0,0,0,1,0
giàu_kinh_nghiệm,1,0,0,0,0,0,0,0,0,1
giàu_lòng_trắc_ẩn,1,0,0,1,0,0,0,0,0,0
giàu_tình_cảm,1,0,0,1,0,0,0,0,0,0
giàu_tình_thương,1,0,0,0,0,0,0,0,0,1
giỏi,1,0,0,1,0,0,0,0,0,0
giỏi_nhạc,1,0,0,0,0,0,1,0,0,0
giỏi_tay_nghề,1,0,0,0,0,0,0,0,0,1
giới_thiệu,1,0,0,0,0,0,0,0,0,1
giống_bò,0,1,0,0,1,0,0,0,0,0
giống_như_máy,0,0,0,0,0,0,1,0,1,0
giữ_nhà,1,0,0,0,0,0,0,0,0,1
giường_đá,1,0,0,0,0,0,0,0,0,1
gửi_gắm,1,0,0,0,0,0,0,0,0,1
gượng_ép,0,1,0,0,0,0,0,1,0,0
gượng_gạo,0,1,0,0,1,0,0,0,0,0
há_mở,0,0,0,1,0,0,1,0,0,0
hà_tằn_hà_tiện,0,1,0,0,1,0,0,0,0,0
hà_tiện,0,1,0,0,0,0,0,0,1,0
hạ_tiện,0,1,0,0,0,1,0,0,0,0
hắc_ám,0,1,0,0,0,1,0,0,0,0
hài,0,0,0,1,0,0,1,0,0,0
hãi,0,1,0,0,0,1,0,0,0,0
hài_hước,1,0,0,0,0,0,1,0,0,0
hai_mang,0,1,0,0,0,1,0,0,0,0
hàm_ẩn,0,0,0,0,0,0,1,0,1,0
ham_đọc_sách,1,0,0,0,0,0,1,0,0,0
ham_hố,0,1,0,0,0,0,1,0,0,0
hám_lợi,0,1,0,0,1,0,0,0,0,0
ham_thích,0,0,0,1,0,0,1,0,0,0
hàm_ý,0,0,0,0,0,0,1,0,1,0
hạng_chót,0,1,0,0,0,0,0,0,1,0
hao,0,1,0,0,0,0,0,1,0,0
hào_hoa,1,0,0,0,0,0,1,0,0,0
hào_hứng,1,0,0,0,0,0,1,0,0,0
hào_nhoáng,0,0,0,0,0,0,1,0,1,0
hao_tổn,0,1,0,0,0,0,0,1,0,0
hậu_đậu,0,1,0,0,1,0,0,0,0,0
hậu_vệ,1,0,0,0,0,0,0,0,0,1
hay_chiều_theo,0,0,0,1,0,0,1,0,0,0
hay_gắt,0,0,1,0,0,1,0,0,0,0
hay_ghen,0,1,0,0,1,0,0,0,0,0
hay_giãi_bày_tâm_sự,0,0,0,1,0,0,1,0,0,0
hay_ho,0,1,0,1,0,0,0,0,0,0
hay_khôi_hài,1,0,0,0,0,0,1,0,0,0
hay_mè_nheo,0,1,1,0,0,0,0,0,0,0
hay_mơ_mộng,1,0,0,0,0,0,1,0,0,0
hay_mộng_mơ,1,0,0,0,0,0,1,0,0,0
hay_nuông_chiều,0,0,0,1,0,0,1,0,0,0
hay_thay_đổi,0,0,0,1,0,0,0,0,1,0
hay_thổ_lộ_tâm_tình,0,0,0,1,0,0,1,0,0,0
hay_tin_cậy,0,1,0,0,0,0,0,0,0,1
hay_tin_người,1,0,0,0,0,0,0,0,0,1
hay_tưởng_tượng,1,0,0,0,0,0,1,0,0,0
hé,0,0,0,1,0,0,1,0,0,0
hề,0,0,0,0,0,0,1,0,1,0
hé_mở,0,0,0,1,0,0,1,0,0,0
hên,1,0,0,0,0,0,1,0,0,0
hèn_hạ,0,1,0,0,1,0,0,0,0,0
hèn_nhát,0,1,0,0,0,1,0,0,0,0
hết_lòng,1,0,0,0,0,0,0,0,0,1
hiếm,1,0,0,0,0,0,1,0,0,0
hiện_đại,1,0,0,1,0,0,0,0,0,0
hiền_nhân,1,0,0,0,0,0,0,0,0,1
hiện_thực,1,0,0,1,0,0,0,0,0,0
hiền_triết,1,0,0,0,0,0,0,0,0,1
hiệp_định,1,0,0,0,0,0,0,0,0,1
hiệp_ước,1,0,0,0,0,0,0,0,0,1
hiểu_biết,1,0,0,0,0,0,0,0,0,1
hình_thành,1,0,0,0,0,0,0,0,0,1
hở_hang,0,1,0,0,0,0,0,0,1,0
hờ_hững,0,1,0,0,0,0,0,1,0,0
hỗ_trợ,1,0,0,0,0,0,0,0,0,1
hoà_bình,0,0,0,1,0,0,0,0,0,1
hoà_đồng,1,0,0,0,0,0,0,0,0,1
hoa_hợp,1,0,0,0,0,0,0,0,0,1
hoa_râm,0,1,0,0,0,1,0,0,0,0
hoàn_hảo,1,0,0,0,0,0,0,0,0,1
hoan_hỉ,1,0,0,0,0,0,1,0,0,0
hoàn_lại,1,0,0,0,0,0,0,0,0,1
hoàn_toàn_đúng,1,0,0,0,0,0,0,0,0,1
hoàn_toàn_vô_ý,0,1,0,0,1,0,0,0,0,0
hoàn_trả,1,0,1,0,0,0,0,0,0,0
hoảng,0,1,0,0,0,0,0,0,1,0
hoang_dã,0,0,0,1,0,0,1,0,0,0
hoàng_hôn,1,0,0,1,0,0,0,0,0,0
hoảng_loạn,0,1,0,0,0,1,0,0,0,0
hoạt_hình,1,0,0,0,0,0,1,0,0,0
hói,0,1,0,0,0,0,0,1,0,0
hối_hận,0,1,0,0,0,0,0,1,0,0
hời_hợt,0,1,0,0,1,0,0,0,0,0
hôi_mốc,0,1,0,0,1,0,0,0,0,0
hơi_ngọt,1,0,0,0,0,0,1,0,0,0
hồi_sức,1,0,0,1,0,0,0,0,0,0
hối_tiếc,0,1,0,0,0,0,0,1,0,0
hội_tụ,1,0,0,1,0,0,0,0,0,0
hóm,1,0,0,0,0,0,1,0,0,0
hóm_hỉnh,1,0,0,0,0,0,1,0,0,0
hôn,1,0,0,0,0,0,1,0,0,0
hơn_hẳn,1,0,0,0,0,0,0,0,0,1
hổn_hển,0,1,0,0,0,1,0,0,0,0
hỗn_láo,0,1,1,0,0,0,0,0,0,0
hơn_mức_bình_thường,1,0,0,1,0,0,0,0,0,0
hơn_người,1,0,0,1,0,0,0,0,0,0
hỗn_xược,0,1,1,0,0,0,0,0,0,0
hợp_logic,1,0,0,0,0,0,0,0,0,1
hợp_lý,1,0,0,0,0,0,0,0,0,1
hợp_mốt,1,0,0,0,0,0,1,0,0,0
hợp_nhãn,1,0,0,0,0,0,1,0,0,0
hợp_tác,1,0,0,0,0,0,0,0,0,1
hợp_với,1,0,0,1,0,0,0,0,0,0
hợp_xướng,1,0,0,0,0,0,1,0,0,0
hợp_ý,1,0,0,1,0,0,0,0,0,0
hư_hỏng,0,1,0,0,0,1,0,0,0,0
hùng_dũng,1,0,0,0,0,0,1,0,0,0
hững_hờ,0,1,0,0,0,0,0,1,0,0
hướng_dẫn,1,0,0,0,0,0,0,0,0,1
hữu_dụng,1,0,0,1,0,0,0,0,0,0
hữu_ích,1,0,0,1,0,0,0,0,0,0
hữu_năng,1,0,0,1,0,0,0,0,0,0
huỷ_diệt,0,1,0,0,0,1,0,0,0,0
huyền_thoại,0,0,0,0,0,0,1,0,0,1
ích_kỷ,0,1,0,0,1,0,0,0,0,0
kê_đơn,0,0,0,1,0,0,0,0,0,1
kẻ_tám_lạng_người_nửa_cân,0,0,0,1,0,0,1,0,0,0
kém,0,1,0,0,0,0,0,1,0,0
keo_cú,0,1,0,1,0,0,0,0,0,0
keo_kiết,0,1,0,0,0,0,0,0,1,0
kết_cấu,1,0,0,0,0,0,0,0,0,1
kết_hợp_chặt_chẽ,1,0,0,0,0,0,0,0,0,1
khả_ái,1,0,0,0,0,0,1,0,0,0
khả_bại,0,1,0,0,0,0,0,1,0,0
khả_biến,0,0,0,1,0,0,0,0,1,0
khá_giàu,1,0,0,0,0,0,1,0,0,0
khả_kính,1,0,0,0,0,0,0,0,0,1
khả_tín,1,0,0,0,0,0,0,0,0,1
khác_thường,0,1,0,0,1,0,0,0,0,0
khai_trương,1,0,0,1,0,0,0,0,0,0
khăm,0,1,0,0,0,1,0,0,0,0
khan_hiếm,0,1,0,1,0,0,0,0,0,0
khằng_định,1,0,0,0,0,0,0,0,0,1
kháng_nấm,1,0,0,0,0,0,0,0,0,1
